what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1381626087472
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1381626087481
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1381626087483
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1381626087493
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1381626087522
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1381626087530
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1381626087542
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1381626087553
os,sysinfo,,,"win32",1381626087561
arch,sysinfo,,,"x86_64",1381626087561
ws,sysinfo,,,"win32",1381626087561
locale,sysinfo,,,"en_US",1381626087561
processors,sysinfo,,,"4",1381626087561
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381626087561
java.runtime.version,sysinfo,,,"1.7.0-b147",1381626087561
java.specification.name,sysinfo,,,"Java Platform API Specification",1381626087561
java.specification.vendor,sysinfo,,,"Oracle Corporation",1381626087561
java.specification.version,sysinfo,,,"1.7",1381626087561
java.vendor,sysinfo,,,"Oracle Corporation",1381626087561
java.version,sysinfo,,,"1.7.0",1381626087561
java.vm.info,sysinfo,,,"mixed mode",1381626087561
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1381626087561
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381626087561
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1381626087561
java.vm.specification.version,sysinfo,,,"1.7",1381626087561
java.vm.vendor,sysinfo,,,"Oracle Corporation",1381626087561
java.vm.version,sysinfo,,,"21.0-b17",1381626087561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381641064029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381641066296
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381641066768
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1381641067461
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1381673219304
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1381673219307
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1381673219325
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1381673219385
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1381673219407
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1381673219454
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1381673219550
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1381673219571
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1381673219584
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1381673219598
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1381673219621
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1381673219658
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1381673219674
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1381673219690
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1381673219720
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1381673219744
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1381673219766
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1381673219805
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1381673219852
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1381673219878
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1381673219931
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1381673219955
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1381673219979
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1381673219986
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1381673220139
