what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381714992599
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381714994626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381714995396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381714996120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381715004576
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1381715007950
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381715008330
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381715010164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381718791813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381718868057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381718930154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381718934783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719091915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719101440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719106199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719107360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719108695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719109815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719110457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719206036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719206827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719207648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381719209335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1381719210681
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1381719211181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381719215208
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1381719218546
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381719219455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719234292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719238776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719240824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719242987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719244935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719246319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719250689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719251918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719253145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719254657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719258298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719259479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719268278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719270441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719289918
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381719295548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719305075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719339482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719340362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719341861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719343135
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381719357958
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719366522
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381719375885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719387732
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1381719423125
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1381719423552
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719424521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719428393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381719447997
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1381719453969
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1381719454496
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381719455586
